asin,date,id,name,rating,review,title,verified_purchase,total_review,extracted_raw_sentiment
B09R95CGSW,23-Aug-22,R2JTH7S41C43DP,mikew,5,"No big complaints from me.....I'm enjoying the 65"" A80K very much.I didn't touch the settings....it looks pretty great straight out of the box.During setup, the A80K recognized my Onkyo receiver, and CEC/ARC works great, which is nice because many TVs (including my last one) have big issues syncing CEC and having ARC work correctly.I have a Roku connected to my Onkyo, and easily switch back and forth between the Roku, and the Sony/Google TV apps with just click of my remote (either one...Sony remote or Roku remote.Both control the TV on/off/sound).The only reason I continue to use my Roku is because the Apple TV app on the Sony sometimes loses sound.I discussed this in a forum and it's been a long time problem between Sony and Apple.If I switch my Roku and run the Apple TV app, everything is ok.I'm a little baffled by some of the ""buggy software"" comments....I've experience none of that, except the Apple TV app.Otherwise the software works well, and the UI is also ok.I attribute this to the fact that the A80K is very similar to last years model, the A80J, so Sony worked alot of the bugs out already.Since I have a Google account and also use Youtube TV, the Google TV software integrated Youtube TV into the main UI screen...nice!Motion control is also nice on this TV.I'm very sensitive to ""motion"", and barely notice any with the factory settings.That's much better than almost all the other TVs on the market right now.At the current price it's a great deal.","Great TV, with great software!",FALSE,"Title: Great TV, with great software! Review: No big complaints from me.....I'm enjoying the 65"" A80K very much.I didn't touch the settings....it looks pretty great straight out of the box.During setup, the A80K recognized my Onkyo receiver, and CEC/ARC works great, which is nice because many TVs (including my last one) have big issues syncing CEC and having ARC work correctly.I have a Roku connected to my Onkyo, and easily switch back and forth between the Roku, and the Sony/Google TV apps with just click of my remote (either one...Sony remote or Roku remote.Both control the TV on/off/sound).The only reason I continue to use my Roku is because the Apple TV app on the Sony sometimes loses sound.I discussed this in a forum and it's been a long time problem between Sony and Apple.If I switch my Roku and run the Apple TV app, everything is ok.I'm a little baffled by some of the ""buggy software"" comments....I've experience none of that, except the Apple TV app.Otherwise the software works well, and the UI is also ok.I attribute this to the fact that the A80K is very similar to last years model, the A80J, so Sony worked alot of the bugs out already.Since I have a Google account and also use Youtube TV, the Google TV software integrated Youtube TV into the main UI screen...nice!Motion control is also nice on this TV.I'm very sensitive to ""motion"", and barely notice any with the factory settings.That's much better than almost all the other TVs on the market right now.At the current price it's a great deal.","{
  ""aspects"": {
    ""TV quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""No big complaints from me.....I'm enjoying the 65\"" A80K very much.I didn't touch the settings....it looks pretty great straight out of the box.""
    },
    ""Software"": {
      ""sentiment"": ""positive"",
      ""justification"": ""During setup, the A80K recognized my Onkyo receiver, and CEC/ARC works great, which is nice because many TVs (including my last one) have big issues syncing CEC and having ARC work correctly.I have a Roku connected to my Onkyo, and easily switch back and forth between the Roku, and the Sony/Google TV apps with just click of my remote (either one...Sony remote or Roku remote.Both control the TV on/off/sound).The only reason I continue to use my Roku is because the Apple TV app on the Sony sometimes loses sound.I discussed this in a forum and it's been a long time problem between Sony and Apple.If I switch my Roku and run the Apple TV app, everything is ok.I'm a little baffled by some of the \""buggy software\"" comments....I've experience none of that, except the Apple TV app.Otherwise the software works well, and the UI is also ok.I attribute this to the fact that the A80K is very similar to last years model, the A80J, so Sony worked alot of the bugs out already.Since I have a Google account and also use Youtube TV, the Google TV software integrated Youtube TV into the main UI screen...nice!""
    },
    ""Motion control"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Motion control is also nice on this TV.I'm very sensitive to \""motion\"", and barely notice any with the factory settings.That's much better than almost all the other TVs on the market right now.""
    },
    ""Price"": {
      ""sentiment"": ""positive"",
      ""justification"": ""At the current price it's a great deal.""
    }
  }
}"
B09R95CGSW,13-Jul-22,R358VLUQ9T7NVI,Galahan,3,"It is better to write here than the original bravia version i purchased 4 years ago. I think as a warning, Android OS on the TV goes obsolete very quickly. For example on my Bravia less than 5 years old, Youtube application is unable to play 4K content because of limited on board CPU and memory SONY using on this tvs. They never advertise what it is so you never know. Android TV (Which they just rebranded in this model as Google TV under the covers it is the same OS) starts becoming extremely laggy. But it if you plan to purchase a new TV every 2 years, otherwise please take this into account in your major purchase. You can ofcourse not use the smart features. but it is so convenient, and it is so annoying when they stop working 3 years later. you are warned.",Does the TV goes obsolete quickly,FALSE,"Title: Does the TV goes obsolete quickly Review: It is better to write here than the original bravia version i purchased 4 years ago. I think as a warning, Android OS on the TV goes obsolete very quickly. For example on my Bravia less than 5 years old, Youtube application is unable to play 4K content because of limited on board CPU and memory SONY using on this tvs. They never advertise what it is so you never know. Android TV (Which they just rebranded in this model as Google TV under the covers it is the same OS) starts becoming extremely laggy. But it if you plan to purchase a new TV every 2 years, otherwise please take this into account in your major purchase. You can ofcourse not use the smart features. but it is so convenient, and it is so annoying when they stop working 3 years later. you are warned.","{
  ""aspects"": {
    ""Android OS"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The reviewer mentions that Android OS on the TV goes obsolete very quickly and becomes extremely laggy after a while.""
    },
    ""Smart features"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The reviewer warns that the smart features of the TV stop working after just a few years, which is annoying.""
    },
    ""CPU and memory"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The reviewer mentions that the limited on board CPU and memory SONY is using on these TVs is causing issues with playing 4K content on their less than 5 years old Bravia.""
    },
    ""Picture quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The reviewer mentions that the TV is better than the original Bravia version they purchased 4 years ago.""
    }
  }
}"
B09R95CGSW,19-Sep-22,R2YSZ3EZLHIX92,Moose,3,"Got this same model at Costco for $1400. The OLED picture is gorgeous. There are plenty of settings to make the picture brighter or dimmer based on what you’re watching. My biggest issue lies with the operating system. GoogleTV is not much better than the AndroidTV of years’ past.Basically, my biggest dislike is that when you fire up the TV, the Home Screen essentially looks like you’ve already launched a streaming ad. More or less, first thing you see are ads disguised as the “convenience” of helping you decide what to watch. My other strong dislike is that the TV seems to freeze and/or lose internet connection frequently. I’ve had it for about a month, but plan to return it.",Great TV plagued with GoogleTV,FALSE,"Title: Great TV plagued with GoogleTV Review: Got this same model at Costco for $1400. The OLED picture is gorgeous. There are plenty of settings to make the picture brighter or dimmer based on what you’re watching. My biggest issue lies with the operating system. GoogleTV is not much better than the AndroidTV of years’ past.Basically, my biggest dislike is that when you fire up the TV, the Home Screen essentially looks like you’ve already launched a streaming ad. More or less, first thing you see are ads disguised as the “convenience” of helping you decide what to watch. My other strong dislike is that the TV seems to freeze and/or lose internet connection frequently. I’ve had it for about a month, but plan to return it.","{
  ""aspects"": {
    ""picture quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The OLED picture is gorgeous.""
    },
    ""settings"": {
      ""sentiment"": ""positive"",
      ""justification"": ""There are plenty of settings to make the picture brighter or dimmer based on what you’re watching.""
    },
    ""operating system"": {
      ""sentiment"": ""negative"",
      ""justification"": ""My biggest issue lies with the operating system. GoogleTV is not much better than the AndroidTV of years’ past. Basically, my biggest dislike is that when you fire up the TV, the Home Screen essentially looks like you’ve already launched a streaming ad. More or less, first thing you see are ads disguised as the “convenience” of helping you decide what to watch. My other strong dislike is that the TV seems to freeze and/or lose internet connection frequently.""
    },
    ""durability"": {
      ""sentiment"": ""negative"",
      ""justification"": ""I’ve had it for about a month, but plan to return it.""
    }
  }
}"
B09R95CGSW,13-Sep-22,R2PQKJASHH35C5,bp1313,5,I was concerned about brightness but find myself constantly turning the brightness down. Great picture quality. Descent sound. No regrets. Great TV,Great TV for the price. Plenty of brightness,FALSE,Title: Great TV for the price. Plenty of brightness Review: I was concerned about brightness but find myself constantly turning the brightness down. Great picture quality. Descent sound. No regrets. Great TV,"{
  ""aspects"": {
    ""brightness"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Plenty of brightness""
    },
    ""picture quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Great picture quality""
    },
    ""sound"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""Decent sound""
    },
    ""price"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Great TV for the price""
    }
  }
}"
B09R95CGSW,14-Jul-22,R5J3BYBE7DPEU,CCC,3,"Great picture and sound, but the remote is poor, Google wants to control and track everything you do and various apps are randomly hard to load.The remote doesn't allow you to page through channels, you can only advance one station at a time.The layout is weird, hard to find back button and mute button.Google demands to be your TV privacy overlord.You can't set up certain features unless you allow them to track your viewing.I got around that with a Firestick, which DOES allow you to control your privacy.I have never been able to install Disney+, no matter what I try.I have searched online, looked at YouTube videos and searched Sony but nothing allows the app to load.Other apps, like Hulu and Criterion will work once time, and not another.Sometimes they load quickly, sometimes not.I've considered returning the TV, but I've read a number of unfavorable reviews about dead pixels on Samsungs, and LG has complaints about the remote and the LG overlords controlling your privacy.This generation of smart TVs seems far too 'smart' for most consumers.Lucky us.FYI - I bought mine at Costco for $400 less, with a 5 year free service plan.","Love the picture, hate the remote, the app glitches and the Google overlords",FALSE,"Title: Love the picture, hate the remote, the app glitches and the Google overlords Review: Great picture and sound, but the remote is poor, Google wants to control and track everything you do and various apps are randomly hard to load.The remote doesn't allow you to page through channels, you can only advance one station at a time.The layout is weird, hard to find back button and mute button.Google demands to be your TV privacy overlord.You can't set up certain features unless you allow them to track your viewing.I got around that with a Firestick, which DOES allow you to control your privacy.I have never been able to install Disney+, no matter what I try.I have searched online, looked at YouTube videos and searched Sony but nothing allows the app to load.Other apps, like Hulu and Criterion will work once time, and not another.Sometimes they load quickly, sometimes not.I've considered returning the TV, but I've read a number of unfavorable reviews about dead pixels on Samsungs, and LG has complaints about the remote and the LG overlords controlling your privacy.This generation of smart TVs seems far too 'smart' for most consumers.Lucky us.FYI - I bought mine at Costco for $400 less, with a 5 year free service plan.","{
    ""aspects"": {
        ""Picture"": {
            ""sentiment"": ""Positive"",
            ""justification"": ""Great picture""
        },
        ""Sound"": {
            ""sentiment"": ""Positive"",
            ""justification"": ""Great sound""
        },
        ""Remote"": {
            ""sentiment"": ""Negative"",
            ""justification"": ""Poor remote, weird layout, can't page through channels""
        },
        ""App"": {
            ""sentiment"": ""Negative"",
            ""justification"": ""Glitches and various apps are randomly hard to load""
        },
        ""Google"": {
            ""sentiment"": ""Negative"",
            ""justification"": ""Wants to control and track everything, demands to be TV privacy overlord""
        },
        ""Privacy"": {
            ""sentiment"": ""Negative"",
            ""justification"": ""Can't set up certain features unless you allow them to track your viewing, LG also has complaints about privacy controls""
        },
        ""Firestick"": {
            ""sentiment"": ""Positive"",
            ""justification"": ""Allows you to control your privacy""
        },
        ""Disney+"": {
            ""sentiment"": ""Negative"",
            ""justification"": ""Never been able to install Disney+ despite various attempts""
        },
        ""Hulu"": {
            ""sentiment"": ""Neutral"",
            ""justification"": ""Sometimes works and sometimes doesn't""
        },
        ""Criterion"": {
            ""sentiment"": ""Neutral"",
            ""justification"": ""Sometimes works and sometimes doesn't""
        }
    }
}"
B09R95CGSW,4-Aug-22,RUKP5V4W4ZNA0,Pizzo,3,"Tv looks great but there are soooooo many bugs. The remote doesn’t turn the tv on/off well for one. The Google TV operating system when voice enabled always stops what you’re watching because it thinks you’re giving it commands. Hdmi ports are angled weird so most cables need to bend and aren’t easily inserted. The gpu is weak so “AirPlay” is a joke. Always issues with sound over hdmi.Basically tons of bugs, but when it works, the picture is nice",Nice picture.. TONS of flaws,FALSE,"Title: Nice picture.. TONS of flaws Review: Tv looks great but there are soooooo many bugs. The remote doesn’t turn the tv on/off well for one. The Google TV operating system when voice enabled always stops what you’re watching because it thinks you’re giving it commands. Hdmi ports are angled weird so most cables need to bend and aren’t easily inserted. The gpu is weak so “AirPlay” is a joke. Always issues with sound over hdmi.Basically tons of bugs, but when it works, the picture is nice","{
  ""aspects"": {
    ""picture"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The picture quality is said to be great when the TV is working properly.""
    },
    ""bugs"": {
      ""sentiment"": ""negative"",
      ""justification"": ""There are multiple issues with the TV, from the remote not functioning properly to problems with the HDMI ports to issues with sound over HDMI. The reviewer describes the bugs as 'tons', indicating that there are many.""
    },
    ""remote"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The remote does not turn the TV on/off well.""
    },
    ""Google TV"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The Google TV operating system can be problematic when voice-enabled, as it interrupts viewing to try and respond to perceived commands.""
    },
    ""HDMI ports"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The HDMI ports are described as 'angled weird' and as a result, most cables cannot be easily inserted.""
    },
    ""GPU"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The GPU is weak, rendering 'AirPlay' unusable.""
    },
    ""sound over HDMI"": {
      ""sentiment"": ""negative"",
      ""justification"": ""There are issues with sound over HDMI. ""
    }
  }
}"
B09R95CGSW,2-Sep-22,R3UQX6ZMXXK22R,Moneyonepenny,3,ProsSound is incredible without sound barSize 77Stand is awesomeNice remoteCustom settings for every appConsPicture is just fuzzy not nearly as clear as my LCD,Its disappointing,FALSE,Title: Its disappointing Review: ProsSound is incredible without sound barSize 77Stand is awesomeNice remoteCustom settings for every appConsPicture is just fuzzy not nearly as clear as my LCD,"{
  ""aspects"": {
    ""sound"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Sound is incredible without sound bar""
    },
    ""size"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Size 77""
    },
    ""stand"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Stand is awesome""
    },
    ""remote"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Nice remote""
    },
    ""custom settings"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Custom settings for every app""
    },
    ""picture quality"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Picture is just fuzzy not nearly as clear as my LCD""
    }
  }
}"
B09R95CGSW,27-Jan-23,R10HQK45VY994R,Peggy,1,"The first thing one must do in order to have this TV be set up for standing (not wall mounted) is to put the two stabilizing struts onto the plate.Well first of all, the screws one must manipulate are not a normal Phillips or flat head but a star head.I had to go buy a whole set of these rather than just one because for some reason, the two screws on the strut are two different sizes (why?????).These star heads are too small for my Black and Decker electric screw driver and now after having this TV for more than a week, I still haven't been able to watch it.Why make this so difficult?I've set up other TV's with no trouble.After paying so much for this, I expect much more from Sony.",Impossible Set Up,FALSE,"Title: Impossible Set Up Review: The first thing one must do in order to have this TV be set up for standing (not wall mounted) is to put the two stabilizing struts onto the plate.Well first of all, the screws one must manipulate are not a normal Phillips or flat head but a star head.I had to go buy a whole set of these rather than just one because for some reason, the two screws on the strut are two different sizes (why?????).These star heads are too small for my Black and Decker electric screw driver and now after having this TV for more than a week, I still haven't been able to watch it.Why make this so difficult?I've set up other TV's with no trouble.After paying so much for this, I expect much more from Sony.","{
  ""aspects"": {
    ""Setup"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The review mentions that setting up the TV is difficult and requires non-standard screws with a star head. The reviewer had to purchase a whole set of these screws and they are too small for their electric screwdriver. They have not been able to watch the TV for more than a week due to the difficult setup process.""
    },
    ""Price"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The reviewer mentions that they paid a lot for the TV and they expected more from Sony.""
    }
  }
}"
B09R95CGSW,15-Dec-22,RR0N0W6CG8I2Y,Hunter S.,1,"If this TV forces you to watch 4K content in “Dolby Vision” like my current Sony, don’t buy it. It’s a dark meh picture and no amount of professional settings/calibration can save it.Dolby Vision is the unsweet tea of 4K.",Dolby Vision,FALSE,"Title: Dolby Vision Review: If this TV forces you to watch 4K content in “Dolby Vision” like my current Sony, don’t buy it. It’s a dark meh picture and no amount of professional settings/calibration can save it.Dolby Vision is the unsweet tea of 4K.","{
  ""aspects"": {
    ""Dolby Vision"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The reviewer did not like the Dolby Vision feature on the TV, stating that it resulted in a dark and unsatisfactory picture, even after professional calibration.""
    }
  }
}"
B09R95CGSW,26-Oct-22,R2IGAIT2DRHNZ7,Barbara S.,1,How the mighty have fallen.It wasn't long ago that Sony made the best electronics.Now their TVs are terrible and they don't stand behing their products.Backlighting failed on mine at 18 months (well 1/2 of backlighting).The other half failed at about 48 months.It was not worth repair.Sony will do nothing about it - not even a discount on a new TV.This item should last 10 years or more.Samsung is now the best TV maker.,Beware,FALSE,Title: Beware Review: How the mighty have fallen.It wasn't long ago that Sony made the best electronics.Now their TVs are terrible and they don't stand behing their products.Backlighting failed on mine at 18 months (well 1/2 of backlighting).The other half failed at about 48 months.It was not worth repair.Sony will do nothing about it - not even a discount on a new TV.This item should last 10 years or more.Samsung is now the best TV maker.,"{
  ""aspects"": {
    ""Quality"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Backlighting failed on mine at 18 months (well 1/2 of backlighting). The other half failed at about 48 months. It was not worth repair.""
    },
    ""Durability"": {
      ""sentiment"": ""negative"",
      ""justification"": ""This item should last 10 years or more.""
    },
    ""Customer Service"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Sony will do nothing about it - not even a discount on a new TV.""
    },
    ""Brand"": {
      ""sentiment"": ""negative"",
      ""justification"": ""It wasn't long ago that Sony made the best electronics. Now their TVs are terrible and they don't stand behing their products.""
    },
    ""Competitor"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Samsung is now the best TV maker.""
    }
  }
}"
B09R95CGSW,8-Nov-22,R2K70WQX1T6GOU,Matthew A Adams,1,The TV was awesome the 1st year. Now it's a nightmare. The apps and other things have stopped functioning. Google the cause and the poor software.,Big disappointment,FALSE,Title: Big disappointment Review: The TV was awesome the 1st year. Now it's a nightmare. The apps and other things have stopped functioning. Google the cause and the poor software.,"{
  ""aspects"": {
    ""TV quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The TV was awesome the 1st year.""
    },
    ""Apps and other functions"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Now it's a nightmare. The apps and other things have stopped functioning. Google the cause and the poor software.""
    },
    ""Software"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The apps and other things have stopped functioning. Google the cause and the poor software.""
    }
  }
}"
B09R95CGSW,20-Sep-22,R1CQL3I49NDW9E,Amazon Customer,1,"TV had the 4 red blinks just after the warranty is up, not to happy with sony will buy another brand. Mother board is to expensive to replace.",4 red blinks not buying sony again,FALSE,"Title: 4 red blinks not buying sony again Review: TV had the 4 red blinks just after the warranty is up, not to happy with sony will buy another brand. Mother board is to expensive to replace.","{
  ""aspects"": {
    ""TV"": {
      ""sentiment"": ""negative"",
      ""justification"": ""TV had the 4 red blinks just after the warranty is up, not to happy with sony.""
    },
    ""warranty"": {
      ""sentiment"": ""negative"",
      ""justification"": ""TV had the 4 red blinks just after the warranty is up.""
    },
    ""brand"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Not to happy with Sony will buy another brand.""
    },
    ""mother board"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Motherboard is too expensive to replace.""
    }
  }
}"
B09R95CGSW,25-Nov-22,R38ID28GMAHUAR,Bryant L.,5,"Update Review after 2 months of ownership:So my only gripe with this TV was that everytime you press the power button on the remote to turn it on, the Google OS would pop up first making me select the Input for my Computer manually. Well today, I randomly solved this problem. Rather than pressing the power button on the remote, I noticed I accidently press the ""TV"" button. Doing so turn the TV on to the last input mode I had on!. 5/5 stars now.Past Review:I've bought many TV's over the years. I usually buy 50"" or above. With that being said I usually buy the ones that are $700. This TV is over twice that price of course, but honestly, I've never been so amazed at the picture quality of a TV before. Playing the new God of War Ragnarok on it is really something to be seen in person. I'm not going to take pictures of it because the photos wouldn't do it justice. The level of detail Sony did with the game is brought to another level on this TV compared to my 2 year old 55"" Samsung. Now my Samsung TV isn't an OLED tv so it's unfair to compare the two. However, I can say that there is certainly a major difference in picture quality between the two. If you're asking yourself if it really is worth $1600? I would say probably not. However, your paying a premium because it's Sony Brand and the reason I felt okay to purchase this as my first OLED TV is because of that so I know it's probably a good $200-$400 above some lesser known brands which may have similar picture quality. The only thing I don't like about the TV is everytime you turn it on, it loads Google TV. So each time I gotta press the input button on whether I want to play on my PS5 or my Computer. I'm completely digital and I don't have cable or satellite; but I doubt that would change the way it starts up. You'd really want to have some type of internet hooked up to use this TV however it's not completely necessary. I used it for a few days when I first bought it before I had internet installed at my apartment and it works fine. It's just that having the internet would give you the full potential of its abilities since it's operating system is Google TV. I gave this TV a 4/5 only because there's no option for 4.5/5. Once last thing to note is that whenever I turn it on or off, it makes a loud click noise. I'm assuming it's a capacitor turning on/off. I'm only concerned with the sound because I had a TV in the past that made the same level of sound when I turned it on/off and eventually the capacitor blew after 2 years of use. It was an easy fix but not something you'd want to see yourself doing after only owning something for 2 years. I'll certainly update my review if something like that happens in the future.","Amazing picture quality, especially when used with a PS5.",TRUE,"Title: Amazing picture quality, especially when used with a PS5. Review: Update Review after 2 months of ownership:So my only gripe with this TV was that everytime you press the power button on the remote to turn it on, the Google OS would pop up first making me select the Input for my Computer manually. Well today, I randomly solved this problem. Rather than pressing the power button on the remote, I noticed I accidently press the ""TV"" button. Doing so turn the TV on to the last input mode I had on!. 5/5 stars now.Past Review:I've bought many TV's over the years. I usually buy 50"" or above. With that being said I usually buy the ones that are $700. This TV is over twice that price of course, but honestly, I've never been so amazed at the picture quality of a TV before. Playing the new God of War Ragnarok on it is really something to be seen in person. I'm not going to take pictures of it because the photos wouldn't do it justice. The level of detail Sony did with the game is brought to another level on this TV compared to my 2 year old 55"" Samsung. Now my Samsung TV isn't an OLED tv so it's unfair to compare the two. However, I can say that there is certainly a major difference in picture quality between the two. If you're asking yourself if it really is worth $1600? I would say probably not. However, your paying a premium because it's Sony Brand and the reason I felt okay to purchase this as my first OLED TV is because of that so I know it's probably a good $200-$400 above some lesser known brands which may have similar picture quality. The only thing I don't like about the TV is everytime you turn it on, it loads Google TV. So each time I gotta press the input button on whether I want to play on my PS5 or my Computer. I'm completely digital and I don't have cable or satellite; but I doubt that would change the way it starts up. You'd really want to have some type of internet hooked up to use this TV however it's not completely necessary. I used it for a few days when I first bought it before I had internet installed at my apartment and it works fine. It's just that having the internet would give you the full potential of its abilities since it's operating system is Google TV. I gave this TV a 4/5 only because there's no option for 4.5/5. Once last thing to note is that whenever I turn it on or off, it makes a loud click noise. I'm assuming it's a capacitor turning on/off. I'm only concerned with the sound because I had a TV in the past that made the same level of sound when I turned it on/off and eventually the capacitor blew after 2 years of use. It was an easy fix but not something you'd want to see yourself doing after only owning something for 2 years. I'll certainly update my review if something like that happens in the future.","{
    ""aspects"": {
        ""picture quality"": {
            ""sentiment"": ""positive"",
            ""justification"": ""Playing the new God of War Ragnarok on it is really something to be seen in person. The level of detail Sony did with the game is brought to another level on this TV compared to my 2 year old 55\"" Samsung.""
        },
        ""brand"": {
            ""sentiment"": ""positive"",
            ""justification"": ""The reason I felt okay to purchase this as my first OLED TV is because of that so I know it's probably a good $200-$400 above some lesser known brands which may have similar picture quality.""
        },
        ""operating system"": {
            ""sentiment"": ""negative"",
            ""justification"": ""The only thing I don't like about the TV is everytime you turn it on, it loads Google TV. So each time I gotta press the input button on whether I want to play on my PS5 or my Computer. ""
        },
        ""sound quality"": {
            ""sentiment"": ""neutral"",
            ""justification"": ""Whenever I turn it on or off, it makes a loud click noise. I'm assuming it's a capacitor turning on/off. I'm only concerned with the sound because I had a TV in the past that made the same level of sound when I turned it on/off and eventually the capacitor blew after 2 years of use.""
        }
    }
}"
B09R95CGSW,4-Feb-23,RHTPFYSCAO25J,Tom R,5,"Sony did it again, best picture and sound especially when coupled with roku ultra",Best picture ever,TRUE,"Title: Best picture ever Review: Sony did it again, best picture and sound especially when coupled with roku ultra","{
  ""aspects"": {
    ""picture"": {
      ""sentiment"": ""positive"",
      ""justification"": ""best picture""
    },
    ""sound"": {
      ""sentiment"": ""positive"",
      ""justification"": ""best sound""
    },
    ""Roku Ultra compatibility"": {
      ""sentiment"": ""positive"",
      ""justification"": ""best when coupled with Roku Ultra""
    }
  }
}"
B09R95CGSW,15-Sep-22,R2W51ENOUQEB4K,John,5,"My main comment is on the VESA-compliant mounting screw capability on back of the TV for compatibility with standard mounting brackets. I only wished to hang my TV like a big picture within a wall nook especially recessed for 55"" TVs. Using two plain old M6 x 1"" bolts do the job just fine into the back of the set, along with some steel or copper wire cabling between them. The set only weighs 35 pounds or so. Takes 2 people to hang on the wall hangars, which can be 1"" fender washers on sturdy wood lag screws for certainty it won't ever slip off. If you don't need to swing your set out and pivot it around, there's no need to spend $100-300 on a fancy ""flush-mount"" bracket that does that. I wish Sony packed something other then 2 short M6 screws only, without any cabling or simpler wall mount option.",Easy set-up and wall mounting,TRUE,"Title: Easy set-up and wall mounting Review: My main comment is on the VESA-compliant mounting screw capability on back of the TV for compatibility with standard mounting brackets. I only wished to hang my TV like a big picture within a wall nook especially recessed for 55"" TVs. Using two plain old M6 x 1"" bolts do the job just fine into the back of the set, along with some steel or copper wire cabling between them. The set only weighs 35 pounds or so. Takes 2 people to hang on the wall hangars, which can be 1"" fender washers on sturdy wood lag screws for certainty it won't ever slip off. If you don't need to swing your set out and pivot it around, there's no need to spend $100-300 on a fancy ""flush-mount"" bracket that does that. I wish Sony packed something other then 2 short M6 screws only, without any cabling or simpler wall mount option.","{
  ""aspects"": {
    ""easy set-up"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The reviewer found it relatively easy to set up the TV on the wall using standard mounting hardware.""
    },
    ""wall mounting"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The reviewer was able to mount the TV to the wall using standard hardware and found it secure.""
    },
    ""VESA-compliant mounting screw capability"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""The reviewer only comments on this aspect to note that it worked well for their needs using standard mounting hardware.""
    }
  }
}"
